id	label	x	y	cluster	weight
462	462	0.3269	-0.0741	4	2
464	464	-0.5682	-0.2844	2	1
466	466	0.2601	-0.6425	3	40
467	467	0.9187	-0.4214	3	4
470	470	0.9911	0.0136	5	1
471	471	0.6997	0.4111	5	1
474	474	1.0264	0.2746	5	1
475	475	0.65	-0.1701	3	5
477	477	0.1311	0.6262	1	2
478	478	-0.1	-0.4526	3	1
483	483	0.6815	-0.1121	3	2
486	486	0.7866	-0.4061	3	9
491	491	0.1249	-0.512	3	3
492	492	-0.6221	-0.2528	2	4
495	495	0.7284	0.5947	5	1
496	496	-0.8681	-0.0769	2	4
306	306	-0.9367	0.052	2	4
310	310	-0.9661	0.0094	2	7
311	311	-0.8539	-0.2063	2	1
313	313	0.0752	-0.3164	4	25
314	314	0.8998	-0.4821	3	1
317	317	-0.5969	0.4552	2	6
319	319	0.1779	0.5059	1	4
324	324	-0.6715	-0.1597	4	22
325	325	-0.9443	-0.1806	2	1
328	328	0.7181	0.4903	5	1
332	332	0.4669	0.42	5	4
335	335	0.6104	0.4947	5	2
340	340	0.6581	-0.2788	3	1
344	344	-0.8214	-0.1679	2	2
347	347	-0.3398	0.6445	1	1
348	348	0.8313	0.2809	5	13
351	351	0.9473	-0.4192	3	1
353	353	-0.2941	-0.2794	4	3
357	357	0.7608	-0.5297	3	3
359	359	0.1489	-0.6583	3	33
361	361	0.7205	-0.5465	3	1
362	362	1.2513	-0.2631	3	4
366	366	-0.5697	0.4582	2	1
369	369	0.5129	-0.5347	3	1
371	371	-0.4145	-0.2783	4	4
376	376	-0.2536	0.8772	1	26
377	377	-0.1813	-0.1583	4	1
381	381	1.2542	-0.2651	3	15
383	383	-0.9544	-0.1399	2	2
385	385	0.8042	-0.3874	3	4
388	388	0.7317	0.5796	5	60
393	393	0.7885	-0.395	3	33
408	408	0.4495	-0.611	3	3
202	202	0.7781	0.3597	5	2
210	210	-0.0258	0.0539	2	1
211	211	-0.3947	0.5572	2	4
217	217	0.5212	0.5304	5	8
218	218	-0.9519	-0.1537	2	2
220	220	-0.8194	-0.0898	2	17
222	222	-0.3577	-0.3257	4	10
