id	label	x	y	cluster	weight
648	648	0.7947	0.5753	5	1
651	651	0.0031	-0.1565	4	5
657	657	-0.0896	-0.4408	3	1
658	658	0.2694	-0.6502	3	1
662	662	1.0247	-0.3337	3	2
666	666	0.6493	-0.4091	3	1
677	677	-0.6037	-0.2705	2	1
679	679	0.7664	0.2449	3	1
681	681	-0.854	-0.1804	2	3
682	682	0.8434	-0.4805	3	2
684	684	1.2439	-0.2601	3	3
688	688	0.6939	-0.2424	3	3
695	695	-0.1809	-0.1365	4	2
697	697	-0.3376	0.6305	1	4
698	698	-0.452	0.001	2	2
699	699	-0.6737	-0.1522	2	3
505	505	-0.3943	0.5757	1	1
512	512	-0.8165	-0.1487	2	1
515	515	-0.6564	-0.186	2	2
516	516	-0.9035	-0.0007	2	1
518	518	-0.5732	-0.2555	4	1
525	525	0.781	-0.3954	3	14
527	527	0.4161	-0.4405	3	2
529	529	0.8223	0.4484	5	1
530	530	-0.0564	-0.2429	4	36
532	532	-0.7915	-0.1126	2	4
534	534	-0.9612	-0.1395	2	10
537	537	0.5832	0.4842	5	1
543	543	0.7622	0.3798	5	1
544	544	-0.326	-0.182	4	1
548	548	0.5042	-0.4903	3	1
550	550	1.1564	0.2054	5	1
551	551	-0.9649	-0.1374	2	1
556	556	-0.2087	0.8722	1	23
557	557	-0.5574	0.4898	2	16
558	558	-0.7037	-0.1887	2	4
560	560	-0.616	0.3357	2	3
568	568	-0.7463	0.2464	2	1
570	570	-0.7632	-0.1636	2	1
574	574	-0.4062	-0.0434	2	1
575	575	-0.4471	-0.4218	3	2
578	578	-0.3821	0.6672	1	3
579	579	-0.5261	0.5173	1	3
585	585	-0.202	0.7801	1	2
586	586	0.7545	0.5453	5	1
587	587	-0.0279	0.7714	1	1
588	588	0.8558	0.2169	5	1
593	593	-0.0729	0.5938	1	21
400	400	-0.7941	-0.0741	2	2
412	412	0.8885	-0.5032	3	187
413	413	-0.4573	-0.3393	3	1
422	422	0.0675	0.4825	4	1
425	425	0.7666	0.5719	5	3
426	426	0.885	-0.514	3	1
430	430	-0.8893	0.0712	2	1
431	431	-0.8102	-0.2366	2	2
435	435	-0.7371	-0.2034	2	2
436	436	0.6551	-0.1268	3	1
438	438	0.5402	-0.5383	3	2
439	439	-0.8314	-0.2077	2	2
440	440	0.3564	-0.4857	3	1
445	445	-0.8702	-0.0657	2	3
446	446	-0.6654	-0.1431	2	1
447	447	-0.5576	-0.239	4	1
448	448	1.2403	-0.259	3	3
449	449	0.9459	-0.419	3	1
450	450	0.3581	-0.5266	3	3
451	451	0.7133	0.3782	5	1
452	452	1.2127	0.2365	5	2
453	453	0.7842	-0.3967	3	4
462	462	0.3269	-0.0741	4	1
467	467	0.9187	-0.4214	3	2
468	468	-0.8546	-0.0215	2	1
469	469	-0.8353	-0.1071	2	1
470	470	0.9911	0.0136	5	3
471	471	0.6997	0.4111	5	1
472	472	-0.2553	-0.1632	4	1
473	473	0.7155	0.5867	5	1
479	479	-0.1191	-0.2267	4	17
481	481	0.5308	0.62	5	6
482	482	-0.8148	0.0115	2	3
484	484	-0.8595	0.0793	2	14
488	488	0.482	-0.5021	3	1
494	494	0.7001	-0.5731	3	1
495	495	0.7284	0.5947	5	3
496	496	-0.8681	-0.0769	2	3
501	501	-0.2698	-0.2204	4	10
308	308	-0.8183	-0.0893	2	9
313	313	0.0752	-0.3164	4	2
315	315	0.7658	-0.3715	3	1
316	316	-0.2638	-0.1911	4	10
317	317	-0.5969	0.4552	2	1
319	319	0.1779	0.5059	1	1
321	321	0.0719	0.7324	1	2
323	323	-0.7463	-0.2043	2	9
335	335	0.6104	0.4947	5	1
