
id	label	sublabel	description	x	y	cluster	weight<Links>	weight<Total  link strength>	weight<No. of pub. (2000-2020)>	score<Avg. pub. year>	weight<absloute no>	weight<relative no>	score<Avg.year.set>
1700	1700	"bim; building information modeling; ifc; ontology; bim technology"	"<table><tr><td>Micro-level field:</td><td>1700</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>automation in construction; journal of construction engineering and management; journal of computing in civil engineering; international archives of the photogrammetry, remote sensing and spatial information sciences; advanced engineering informatics</td></tr><tr><td>Terms:</td><td>bim; building information modeling; ifc; ontology; bim technology</td></tr></table>"	0,4827	0,5205	3	1886	64863	7407	2014,273	0	0	0
1716	1716	"integral imaging; light field; dimensional display; depth; head"	"<table><tr><td>Micro-level field:</td><td>1716</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; optics express; applied optics; journal of the society for information display; journal of display technology</td></tr><tr><td>Terms:</td><td>integral imaging; light field; dimensional display; depth; head</td></tr></table>"	0,6704	0,4099	3	1485	43846	7326	2012,6439	0	0	0
1725	1725	"video summarization; shot boundary detection; sports video; key frame extraction; video"	"<table><tr><td>Micro-level field:</td><td>1725</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; proceedings of spie; multimedia tools and applications; ieee international conference on image processing icip; ieee transactions on multimedia</td></tr><tr><td>Terms:</td><td>video summarization; shot boundary detection; sports video; key frame extraction; video</td></tr></table>"	0,6451	0,4689	5	1421	41940	7289	2009,7323	0	0	0
1732	1732	"fetal alcohol spectrum disorder; prenatal alcohol exposure; neonatal abstinence syndrome; pregnancy; fasd"	"<table><tr><td>Micro-level field:</td><td>1732</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>alcoholism-clinical and experimental research; neurotoxicology and teratology; alcohol; pediatrics; drug and alcohol dependence</td></tr><tr><td>Terms:</td><td>fetal alcohol spectrum disorder; prenatal alcohol exposure; neonatal abstinence syndrome; pregnancy; fasd</td></tr></table>"	-0,7285	0,117	2	1833	136465	7247	2011,7455	0	0	0
1748	1748	"tensor; tensor decomposition; subspace clustering; matrix completion; robust pca"	"<table><tr><td>Micro-level field:</td><td>1748</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; international conference on acoustics speech and signal processing icassp; linear algebra and its applications; advances in neural information processing systems; siam journal on matrix analysis and applications</td></tr><tr><td>Terms:</td><td>tensor; tensor decomposition; subspace clustering; matrix completion; robust pca</td></tr></table>"	0,697	0,4296	5	2059	115969	7197	2015,9918	0	0	0
1775	1775	"product service system; pss; servitization; business model innovation; service design"	"<table><tr><td>Micro-level field:</td><td>1775</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>procedia cirp; industrial marketing management; journal of cleaner production; lecture notes in business information processing; journal of service management</td></tr><tr><td>Terms:</td><td>product service system; pss; servitization; business model innovation; service design</td></tr></table>"	0,0615	0,7514	1	1783	120833	7060	2014,3085	0	0	0
1791	1791	"electrical capacitance tomography; magnetic induction tomography; phase flow; mreit"	"<table><tr><td>Micro-level field:</td><td>1791</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>physiological measurement; measurement science and technology; ifmbe proceedings; flow measurement and instrumentation; ieee sensors journal</td></tr><tr><td>Terms:</td><td>electrical capacitance tomography; magnetic induction tomography; phase flow; mreit</td></tr></table>"	0,6287	-0,0844	3	2172	47022	6990	2011,693	0	0	0
1800	1800	"florfenicol; oxytetracycline; pharmacokinetics; antibiotic residue; quinolone"	"<table><tr><td>Micro-level field:</td><td>1800</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>food additives and contaminants part a-chemistry analysis control exposure & risk assessment; journal of chromatography a; analytica chimica acta; journal of agricultural and food chemistry; journal of chromatography b-analytical technologies in the biomedical and life sciences</td></tr><tr><td>Terms:</td><td>florfenicol; oxytetracycline; pharmacokinetics; antibiotic residue; quinolone</td></tr></table>"	-0,1169	-0,4294	3	1947	104659	6938	2011,2126	0	0	0
1807	1807	"merkel cell carcinoma; progressive multifocal leukoencephalopathy; patient; treatment; case"	"<table><tr><td>Micro-level field:</td><td>1807</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of virology; journal of neurovirology; transplantation; transplantation proceedings; journal of medical virology</td></tr><tr><td>Terms:</td><td>merkel cell carcinoma; progressive multifocal leukoencephalopathy; patient; treatment; case</td></tr></table>"	-0,908	-0,2152	2	1581	88716	6898	2011,1877	0	0	0
1809	1809	"shark; chondrichthye; white shark; elasmobranchii; carcharodon carcharia"	"<table><tr><td>Micro-level field:</td><td>1809</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of fish biology; fisheries research; marine and freshwater research; plos one; environmental biology of fishes</td></tr><tr><td>Terms:</td><td>shark; chondrichthye; white shark; elasmobranchii; carcharodon carcharia</td></tr></table>"	-0,1891	-0,1305	4	1392	99868	6887	2013,0211	0	0	0
1814	1814	"asymptomatic bacteriurium; urinary catheter; recurrent urinary tract infection; cranberry; urinalysis"	"<table><tr><td>Micro-level field:</td><td>1814</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>infection control and hospital epidemiology; american journal of infection control; journal of antimicrobial chemotherapy; international journal of antimicrobial agents; clinical infectious diseases</td></tr><tr><td>Terms:</td><td>asymptomatic bacteriurium; urinary catheter; recurrent urinary tract infection; cranberry; urinalysis</td></tr></table>"	-0,6568	-0,1597	2	1929	95414	6851	2012,4448	0	0	0
1816	1816	"fatty acid binding protein; adrenoleukodystrophy; peroxisome; sjogren larsson syndrome; fabp4"	"<table><tr><td>Micro-level field:</td><td>1816</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of biological chemistry; journal of lipid research; plos one; biochemical and biophysical research communications; biochimica et biophysica acta-molecular cell research</td></tr><tr><td>Terms:</td><td>fatty acid binding protein; adrenoleukodystrophy; peroxisome; sjogren larsson syndrome; fabp4</td></tr></table>"	-0,751	-0,2175	2	2022	166581	6845	2009,6684	0	0	0
1823	1823	"human mobility; mobile phone data; interest recommendation; social network; geo"	"<table><tr><td>Micro-level field:</td><td>1823</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; isprs international journal of geo-information; transportation research record; ieee access; plos one</td></tr><tr><td>Terms:</td><td>human mobility; mobile phone data; interest recommendation; social network; geo</td></tr></table>"	0,531	0,5761	5	2270	91742	6830	2015,8435	0	0	0
1839	1839	"euroscore; hospital volume; cardiac surgery; surgical outcome; surgeon volume"	"<table><tr><td>Micro-level field:</td><td>1839</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>annals of thoracic surgery; journal of the american college of surgeons; annals of surgery; european journal of cardio-thoracic surgery; medical care</td></tr><tr><td>Terms:</td><td>euroscore; hospital volume; cardiac surgery; surgical outcome; surgeon volume</td></tr></table>"	-0,9142	0,0696	2	1709	155042	6772	2012,7851	0	0	0
1841	1841	"nanowire single photon detector; avalanche photodiode; single photon avalanche diode; time; flight camera"	"<table><tr><td>Micro-level field:</td><td>1841</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; optics express; applied physics letters; applied optics; conference on lasers and electro-optics</td></tr><tr><td>Terms:</td><td>nanowire single photon detector; avalanche photodiode; single photon avalanche diode; time; flight camera</td></tr></table>"	0,9878	-0,306	3	1506	47454	6752	2012,3435	0	0	0
1850	1850	"donor acceptor cyclopropane; irofulven; aryldiazoacetate; carbonyl ylide; dirhodium"	"<table><tr><td>Micro-level field:</td><td>1850</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>organic letters; journal of organic chemistry; tetrahedron letters; angewandte chemie-international edition; chemical communications</td></tr><tr><td>Terms:</td><td>donor acceptor cyclopropane; irofulven; aryldiazoacetate; carbonyl ylide; dirhodium</td></tr></table>"	0,0212	-0,7222	3	1301	192079	6723	2011,8867	0	0	0
1859	1859	"hydrodechlorination; valent iron nanoparticle; permeable reactive barrier; nanoscale; zerovalent iron"	"<table><tr><td>Micro-level field:</td><td>1859</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of hazardous materials; chemosphere; environmental science & technology; chemical engineering journal; applied catalysis b-environmental</td></tr><tr><td>Terms:</td><td>hydrodechlorination; valent iron nanoparticle; permeable reactive barrier; nanoscale; zerovalent iron</td></tr></table>"	0,3194	-0,473	4	1845	163389	6697	2012,7923	0	0	0
1934	1934	"crop insurance; ideal demand system; meat; weather derivative; production risk"	"<table><tr><td>Micro-level field:</td><td>1934</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>american journal of agricultural economics; applied economics; agricultural economics; canadian journal of agricultural economics-revue canadienne d agroeconomie; journal of agricultural and resource economics</td></tr><tr><td>Terms:</td><td>crop insurance; ideal demand system; meat; weather derivative; production risk</td></tr></table>"	-0,0224	0,6413	1	1382	47626	6372	2010,6993	0	0	0
1941	1941	"fructose; bisphosphatase; adp glucose pyrophosphorylase; pyruvate kinase deficiency; sucrose transporter"	"<table><tr><td>Micro-level field:</td><td>1941</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>plant physiology; journal of experimental botany; frontiers in plant science; planta; plant journal</td></tr><tr><td>Terms:</td><td>fructose; bisphosphatase; adp glucose pyrophosphorylase; pyruvate kinase deficiency; sucrose transporter</td></tr></table>"	-0,3619	-0,3198	4	1833	182627	6356	2010,3749	1	0,000157331655129012	2018
1964	1964	"breakdown spectroscopy; libs; quantitative analysis; soil; elemental analysis"	"<table><tr><td>Micro-level field:</td><td>1964</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>spectrochimica acta part b-atomic spectroscopy; journal of analytical atomic spectrometry; applied optics; proceedings of spie; spectroscopy and spectral analysis</td></tr><tr><td>Terms:</td><td>breakdown spectroscopy; libs; quantitative analysis; soil; elemental analysis</td></tr></table>"	0,6844	-0,405	3	1876	57538	6272	2013,0287	0	0	0
1973	1973	"ammonia emission; biotrickling filter; biofiltration; ammonia; odor"	"<table><tr><td>Micro-level field:</td><td>1973</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>biosystems engineering; atmospheric environment; transactions of the asabe; water science and technology; journal of the air & waste management association</td></tr><tr><td>Terms:</td><td>ammonia emission; biotrickling filter; biofiltration; ammonia; odor</td></tr></table>"	0,0408	-0,2953	4	1761	72208	6242	2010,7749	0	0	0
1989	1989	"grapevine; rootstock; yield; grape phylloxera; climate change"	"<table><tr><td>Micro-level field:</td><td>1989</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>acta horticulturae; american journal of enology and viticulture; vitis; australian journal of grape and wine research; scientia horticulturae</td></tr><tr><td>Terms:</td><td>grapevine; rootstock; yield; grape phylloxera; climate change</td></tr></table>"	-0,343	-0,3208	4	1389	92386	6184	2012,2616	0	0	0
