label	sublabel	description	x	y	cluster	weight
"geopolymer; pozzolanic activity; silica reaction; hydration; metakaolin"	487	"<table><tr><td>Micro-level field;</td><td>54</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>construction and building materials; cement and concrete research; cement & concrete composites; advanced materials research; materials and structures</td></tr><tr><td>Terms;</td><td>geopolymer; pozzolanic activity; silica reaction; hydration; metakaolin</td></tr></table>"	0.7032	-0.1395	3	487
"transient liquid phase bonding; brazing; filler metal; joint; brazed joint"	486	"<table><tr><td>Micro-level field;</td><td>2505</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>materials science and engineering a-structural materials properties microstructure and processing; journal of materials science; ceramics international; rare metal materials and engineering; journal of the european ceramic society</td></tr><tr><td>Terms;</td><td>transient liquid phase bonding; brazing; filler metal; joint; brazed joint</td></tr></table>"	0.7999	-0.4104	3	486
"constraint satisfaction problem; csp; sat solver; boolean function; phase transition"	484	"<table><tr><td>Micro-level field;</td><td>1026</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; design automation conference dac; proceedings-international conference on tools with artificial intelligence; ieee transactions on computer-aided design of integrated circuits and systems; international symposium on multiple-valued logic</td></tr><tr><td>Terms;</td><td>constraint satisfaction problem; csp; sat solver; boolean function; phase transition</td></tr></table>"	0.7404	0.5463	5	484
"microchip electrophoresis; laser; microchip; micellar electrokinetic chromatography; affinity capillary electrophoresis"	480	"<table><tr><td>Micro-level field;</td><td>430</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>electrophoresis; journal of chromatography a; analytical chemistry; journal of separation science; analytica chimica acta</td></tr><tr><td>Terms;</td><td>microchip electrophoresis; laser; microchip; micellar electrokinetic chromatography; affinity capillary electrophoresis</td></tr></table>"	0.0217	-0.4573	3	480
"wheel; nanoindentation; elid; diamond wheel; single crystal silicon"	478	"<table><tr><td>Micro-level field;</td><td>1411</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>international journal of advanced manufacturing technology; key engineering materials; advanced materials research; international journal of machine tools & manufacture; journal of materials processing technology</td></tr><tr><td>Terms;</td><td>wheel; nanoindentation; elid; diamond wheel; single crystal silicon</td></tr></table>"	0.7964	-0.3406	3	478
"essential work; reactive compatibilization; dynamic vulcanization; ground tire rubber; coalescence"	475	"<table><tr><td>Micro-level field;</td><td>616</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of applied polymer science; polymer; polymer engineering and science; macromolecules; european polymer journal</td></tr><tr><td>Terms;</td><td>essential work; reactive compatibilization; dynamic vulcanization; ground tire rubber; coalescence</td></tr></table>"	0.5446	-0.4573	3	475
"plug; energy management; emission; hybrid electric; hybrid energy storage system"	453	"<table><tr><td>Micro-level field;</td><td>1139</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>transportation research part d-transport and environment; ieee transactions on vehicular technology; ieee vehicle power and propulsion conference; proceedings of the institution of mechanical engineers part d-journal of automobile engineering; transportation research record</td></tr><tr><td>Terms;</td><td>plug; energy management; emission; hybrid electric; hybrid energy storage system</td></tr></table>"	0.7939	0.2348	5	453
"pauson khand reaction; oxabenzonorbornadiene; cyclotrimerization; methylenecyclopropane; hydrovinylation"	443	"<table><tr><td>Micro-level field;</td><td>2471</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic letters; journal of the american chemical society; journal of organic chemistry; angewandte chemie-international edition; tetrahedron letters</td></tr><tr><td>Terms;</td><td>pauson khand reaction; oxabenzonorbornadiene; cyclotrimerization; methylenecyclopropane; hydrovinylation</td></tr></table>"	0.0286	-0.7342	3	443
"alpha aminophosphonate; kabachnik fields reaction; methylphosphonate; hydrophosphonylation; dialkyl phosphite"	439	"<table><tr><td>Micro-level field;</td><td>2178</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>phosphorus sulfur and silicon and the related elements; russian journal of general chemistry; tetrahedron letters; heteroatom chemistry; journal of organic chemistry</td></tr><tr><td>Terms;</td><td>alpha aminophosphonate; kabachnik fields reaction; methylphosphonate; hydrophosphonylation; dialkyl phosphite</td></tr></table>"	0.0275	-0.7294	3	439
"magnetocaloric effect; ferromagnetic shape memory alloy; ni mn; heusler alloy; magnetic entropy change"	439	"<table><tr><td>Micro-level field;</td><td>1098</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of applied physics; journal of alloys and compounds; journal of magnetism and magnetic materials; applied physics letters; physical review b</td></tr><tr><td>Terms;</td><td>magnetocaloric effect; ferromagnetic shape memory alloy; ni mn; heusler alloy; magnetic entropy change</td></tr></table>"	0.8305	-0.5179	3	439
"hydrogen production; toluene; decomposition; catalyst; nox"	434	"<table><tr><td>Micro-level field;</td><td>1428</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on plasma science; plasma chemistry and plasma processing; journal of physics d-applied physics; plasma sources science & technology; plasma science & technology</td></tr><tr><td>Terms;</td><td>hydrogen production; toluene; decomposition; catalyst; nox</td></tr></table>"	0.7041	-0.4136	3	434
"short term load forecasting; wind speed; electricity price forecasting; wind speed forecasting; day"	433	"<table><tr><td>Micro-level field;</td><td>1083</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energies; lecture notes in computer science; international journal of forecasting; energy; applied energy</td></tr><tr><td>Terms;</td><td>short term load forecasting; wind speed; electricity price forecasting; wind speed forecasting; day</td></tr></table>"	0.6207	0.3901	5	433
"liquid membrane; carrier; extractant; cyanex; lanthanide"	433	"<table><tr><td>Micro-level field;</td><td>735</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>hydrometallurgy; journal of radioanalytical and nuclear chemistry; solvent extraction and ion exchange; separation science and technology; separation and purification technology</td></tr><tr><td>Terms;</td><td>liquid membrane; carrier; extractant; cyanex; lanthanide</td></tr></table>"	0.3832	-0.4944	3	433
"inse; gase; gase crystal; layered semiconductor; tlins2"	433	"<table><tr><td>Micro-level field;</td><td>3022</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>inorganic materials; semiconductors; physics of the solid state; journal of applied physics; proceedings of spie</td></tr><tr><td>Terms;</td><td>inse; gase; gase crystal; layered semiconductor; tlins2</td></tr></table>"	0.7723	-0.5412	3	433
"atmospheric turbulence; free space optical communication; pointing error; turbulence; fso system"	423	"<table><tr><td>Micro-level field;</td><td>1451</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; applied optics; optics express; optics communications; optical engineering</td></tr><tr><td>Terms;</td><td>atmospheric turbulence; free space optical communication; pointing error; turbulence; fso system</td></tr></table>"	0.9515	0.1358	3	423
"polydiacetylene; pda; colorimetric detection; thermochromism; photopolymerization"	422	"<table><tr><td>Micro-level field;</td><td>3577</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>langmuir; acs applied materials & interfaces; sensors and actuators b-chemical; macromolecules; chemical communications</td></tr><tr><td>Terms;</td><td>polydiacetylene; pda; colorimetric detection; thermochromism; photopolymerization</td></tr></table>"	0.3079	-0.6161	3	422
"baylis hillman reaction; phosphine catalyzed; morita baylis hillman; isothiocyanato oxindole; spirooxindole"	421	"<table><tr><td>Micro-level field;</td><td>1754</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic letters; tetrahedron letters; journal of organic chemistry; tetrahedron; organic & biomolecular chemistry</td></tr><tr><td>Terms;</td><td>baylis hillman reaction; phosphine catalyzed; morita baylis hillman; isothiocyanato oxindole; spirooxindole</td></tr></table>"	0.021	-0.7324	3	421
"levy flight; subdiffusion; time fractional diffusion equation; continuous time random walk; levy"	419	"<table><tr><td>Micro-level field;</td><td>1033</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>physical review e; physica a-statistical mechanics and its applications; chaos solitons & fractals; fractional calculus and applied analysis; computers & mathematics with applications</td></tr><tr><td>Terms;</td><td>levy flight; subdiffusion; time fractional diffusion equation; continuous time random walk; levy</td></tr></table>"	1.0229	0.1232	3	419
"boehmite; gibbsite; gamma alumina; gamma; alpha"	417	"<table><tr><td>Micro-level field;</td><td>2619</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ceramics international; light metals; materials letters; journal of the american ceramic society; microporous and mesoporous materials</td></tr><tr><td>Terms;</td><td>boehmite; gibbsite; gamma alumina; gamma; alpha</td></tr></table>"	0.6098	-0.5306	3	417
"bergman cyclization; aryne; benzyne; enyne allene; lidamycin"	406	"<table><tr><td>Micro-level field;</td><td>2890</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic letters; journal of organic chemistry; journal of the american chemical society; tetrahedron letters; chemical communications</td></tr><tr><td>Terms;</td><td>bergman cyclization; aryne; benzyne; enyne allene; lidamycin</td></tr></table>"	0.0292	-0.7374	3	406
"fast multipole method; electromagnetic scattering; multilevel fast multipole algorithm; characteristic basis function method; mlfma"	404	"<table><tr><td>Micro-level field;</td><td>670</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on antennas and propagation; ieee antennas and propagation society international symposium; microwave and optical technology letters; ieee antennas and wireless propagation letters; journal of electromagnetic waves and applications</td></tr><tr><td>Terms;</td><td>fast multipole method; electromagnetic scattering; multilevel fast multipole algorithm; characteristic basis function method; mlfma</td></tr></table>"	0.9566	0.0134	5	404
"carbon carbon composite; ultra high temperature ceramic; ablation; ablation resistance; zrb2 sic"	402	"<table><tr><td>Micro-level field;</td><td>1760</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ceramics international; journal of the european ceramic society; carbon; journal of the american ceramic society; journal of alloys and compounds</td></tr><tr><td>Terms;</td><td>carbon carbon composite; ultra high temperature ceramic; ablation; ablation resistance; zrb2 sic</td></tr></table>"	0.7675	-0.4399	3	402
